NumeroCredito,NumeroCuota,CuotadelMes,AtrasoPago,CapitalPagado,InteresesPagados,IVA Pagado
300151,20,891.22,2,737.51,132.50,21.20
300152,1,960.37,19,393.55,488.64,78.18
300152,2,799.80,7,400.40,344.32,55.09
300152,3,801.21,18,407.37,339.52,54.32
300152,4,802.64,0,414.46,334.64,53.54
300152,5,804.10,10,421.66,329.68,52.75
300152,6,805.57,17,429.00,324.63,51.94
300152,7,0.00,13,0.00,0.00,0.00
300152,8,0.00,-4,0.00,0.00,0.00
300152,9,0.00,9,0.00,0.00,0.00
300153,1,2753.56,13,1222.14,1320.18,211.23
300153,2,2472.42,6,1264.68,1041.15,166.58
300153,3,2481.29,-1,1308.69,1010.86,161.74
300153,4,2490.48,10,1354.23,979.52,156.72
300154,1,1772.70,-4,903.51,749.29,119.89
300154,2,1527.52,-4,919.23,524.39,83.90
300154,3,1530.75,12,935.23,513.39,82.14
300154,4,1534.04,-3,951.50,502.19,80.35
300154,5,0.00,-3,0.00,0.00,0.00
300154,6,0.00,-2,0.00,0.00,0.00
300154,7,0.00,17,0.00,0.00,0.00
300154,8,0.00,15,0.00,0.00,0.00
300154,9,0.00,-3,0.00,0.00,0.00
300155,1,1855.57,7,823.58,889.64,142.34
300155,2,1666.11,14,852.24,701.61,112.26
300155,3,1672.09,5,881.90,681.20,108.99
300155,4,1678.28,14,912.58,660.08,105.61
300156,1,699.07,18,400.09,257.74,41.24
300156,2,550.23,-3,403.31,126.65,20.26
300156,3,550.88,0,406.55,124.42,19.91
300156,4,551.54,8,409.81,122.18,19.55
300156,5,552.21,12,413.11,119.91,19.19
300156,6,552.87,13,416.43,117.63,18.82
300156,7,553.55,18,419.77,115.33,18.45
300156,8,554.23,11,423.14,113.01,18.08
300156,9,554.92,18,426.53,110.67,17.71
300156,10,555.61,20,429.96,108.32,17.33
300156,11,556.30,18,433.42,105.94,16.95
300156,12,557.00,11,436.89,103.54,16.57
300156,13,557.71,-2,440.40,101.13,16.18
300156,14,558.43,8,443.94,98.70,15.79
300156,15,559.15,5,447.50,96.25,15.40
300156,16,559.87,2,451.10,93.77,15.00
300156,17,560.60,6,454.72,91.28,14.60
300156,18,561.34,5,458.37,88.77,14.20
300156,19,562.09,11,462.06,86.23,13.80
300157,1,1106.93,16,633.53,408.11,65.30
300157,2,871.27,19,638.62,200.55,32.09
300157,3,872.30,15,643.75,197.02,31.52
300157,4,873.34,3,648.92,193.46,30.95
300157,5,874.39,2,654.13,189.88,30.38
300157,6,875.45,-1,659.38,186.27,29.80
300157,7,876.53,-1,664.68,182.62,29.22
300157,8,877.59,5,670.01,178.95,28.63
300157,9,878.68,20,675.40,175.25,28.04
300157,10,879.78,18,680.82,171.51,27.44
300157,11,880.88,-5,686.29,167.75,26.84
300157,12,882.00,-1,691.80,163.96,26.23
300157,13,883.11,11,697.36,160.13,25.62
300157,14,884.24,11,702.95,156.28,25.01
300157,15,885.38,6,708.60,152.39,24.38
300157,16,886.53,-2,714.29,148.48,23.76
300157,17,887.69,15,720.03,144.53,23.12
300157,18,888.85,20,725.81,140.55,22.49
300157,19,890.03,4,731.64,136.54,21.85
300158,1,4596.03,20,3064.61,1320.18,211.23
300158,2,4327.82,8,3171.27,997.03,159.52
300158,3,4350.07,2,3281.62,921.08,147.37
300158,4,0.00,0,0.00,0.00,0.00
300159,1,674.33,-2,300.60,322.18,51.55
300159,2,487.95,12,303.01,159.43,25.51
300159,3,488.44,12,305.45,157.75,25.24
300159,4,488.95,5,307.91,156.07,24.97
300159,5,489.44,20,310.38,154.37,24.70
300159,6,489.94,-4,312.87,152.65,24.42
300159,7,490.45,-3,315.38,150.92,24.15
300159,8,490.96,0,317.92,149.18,23.87
300159,9,491.47,5,320.46,147.42,23.59
300159,10,492.00,9,323.04,145.65,23.30
300159,11,492.51,18,325.63,143.86,23.02
300159,12,493.05,8,328.25,142.07,22.73
300159,13,493.57,-4,330.88,140.25,22.44
300159,14,494.11,3,333.54,138.42,22.15
300159,15,494.65,16,336.22,136.58,21.85
300159,16,495.20,11,338.93,134.72,21.56
300159,17,495.75,18,341.64,132.85,21.26
300159,18,496.30,12,344.39,130.96,20.95
300159,19,496.87,2,347.16,129.06,20.65
300160,1,1514.05,6,603.48,784.97,125.60
300160,2,1226.44,12,613.98,527.98,84.48
300160,3,1228.60,16,624.66,520.64,83.30
300160,4,1230.79,11,635.53,513.15,82.10
300160,5,0.00,3,0.00,0.00,0.00
300160,6,0.00,2,0.00,0.00,0.00
300160,7,0.00,0,0.00,0.00,0.00
300160,8,0.00,6,0.00,0.00,0.00
300160,9,0.00,13,0.00,0.00,0.00
300161,1,1037.55,3,364.79,579.97,92.79
300161,2,701.77,16,367.72,287.97,46.08
300161,3,702.36,9,370.67,285.94,45.75
300161,4,702.95,2,373.64,283.89,45.42
300161,5,703.56,16,376.65,281.82,45.09
300161,6,704.18,3,379.68,279.74,44.76
300161,7,704.80,15,382.73,277.65,44.42
300161,8,705.41,6,385.80,275.53,44.08
300161,9,706.03,-4,388.89,273.39,43.74
300161,10,706.66,-2,392.02,271.25,43.40
300161,11,707.30,7,395.17,269.08,43.05
300161,12,707.94,14,398.34,266.89,42.70
300161,13,708.58,5,401.54,264.69,42.35
300161,14,709.24,-1,404.76,262.48,42.00
300161,15,709.89,1,408.01,260.24,41.64
300161,16,710.55,0,411.29,257.99,41.28
300161,17,711.22,5,414.59,255.71,40.91
300161,18,711.89,18,417.92,253.42,40.55
300161,19,712.56,10,421.27,251.11,40.18
300162,1,883.83,6,310.74,494.04,79.05
300162,2,597.79,13,313.24,245.31,39.25
300162,3,598.29,9,315.75,243.57,38.97
300162,4,598.81,-5,318.28,241.83,38.69
300162,5,599.32,-4,320.84,240.06,38.41
300162,6,599.85,3,323.42,238.30,38.13
300162,7,600.36,20,326.01,236.51,37.84
300162,8,600.90,12,328.64,234.70,37.55
300162,9,601.42,19,331.28,232.89,37.26
300162,10,601.96,-4,333.93,231.06,36.97
300162,11,602.50,-2,336.61,229.21,36.67
300162,12,603.05,-1,339.32,227.36,36.38
300162,13,603.59,7,342.04,225.48,36.08
300162,14,604.15,17,344.79,223.59,35.77
300162,15,604.72,10,347.56,221.69,35.47
300162,16,605.28,20,350.35,219.76,35.16
300162,17,605.85,14,353.17,217.83,34.85
300162,18,606.42,6,356.01,215.87,34.54
300162,19,606.99,11,358.87,213.90,34.22
300163,1,0.00,9,0.00,0.00,0.00
300163,2,0.00,-1,0.00,0.00,0.00
300163,3,0.00,10,0.00,0.00,0.00
300163,4,0.00,20,0.00,0.00,0.00
300163,5,0.00,17,0.00,0.00,0.00
300163,6,0.00,4,0.00,0.00,0.00
300163,7,0.00,0,0.00,0.00,0.00
300163,8,0.00,2,0.00,0.00,0.00
300163,9,0.00,3,0.00,0.00,0.00
300164,1,539.45,1,240.47,257.74,41.24
300164,2,390.35,2,242.40,127.54,20.41
300164,3,390.74,7,244.35,126.20,20.19
300164,4,391.14,7,246.31,124.85,19.98
300164,5,391.54,13,248.29,123.49,19.76
300164,6,391.93,-2,250.28,122.11,19.54
300164,7,392.34,0,252.29,120.73,19.32
300164,8,392.76,5,254.32,119.34,19.09
300164,9,393.17,12,256.37,117.93,18.87
300164,10,393.58,8,258.42,116.51,18.64
300164,11,394.00,0,260.50,115.09,18.41
300164,12,394.42,5,262.59,113.64,18.18
300164,13,394.85,5,264.70,112.20,17.95
300164,14,395.28,-3,266.82,110.74,17.72
300164,15,395.70,7,268.97,109.26,17.48
300164,16,396.14,17,271.12,107.78,17.24
300164,17,396.58,13,273.30,106.28,17.00
300164,18,397.03,3,275.50,104.76,16.76
300164,19,397.47,-5,277.71,103.24,16.52
300165,1,800.19,19,356.71,382.31,61.17
300165,2,579.02,-1,359.57,189.18,30.27
300165,3,579.61,11,362.46,187.20,29.95
300165,4,580.19,20,365.37,185.19,29.63
300165,5,580.79,13,368.30,183.18,29.31
300165,6,581.39,9,371.26,181.14,28.98
300165,7,581.99,3,374.25,179.09,28.65
300165,8,582.60,8,377.25,177.02,28.32
300165,9,583.20,5,380.28,174.94,27.99
300165,10,583.81,18,383.33,172.83,27.65
300165,11,584.44,12,386.41,170.72,27.31
300165,12,585.07,4,389.52,168.58,26.97
300165,13,585.70,9,392.64,166.43,26.63
300165,14,586.33,9,395.79,164.25,26.28
300165,15,586.98,17,398.98,162.07,25.93
300165,16,587.62,11,402.17,159.87,25.58
300165,17,588.27,5,405.41,157.64,25.22
300165,18,588.93,3,408.66,155.40,24.86
300165,19,589.59,19,411.95,153.14,24.50
300166,1,784.53,-2,303.99,414.26,66.28
300166,2,584.78,-1,306.42,239.97,38.39
300166,3,585.29,18,308.89,238.28,38.12
300166,4,585.79,12,311.37,236.57,37.85
300166,5,586.29,11,313.87,234.85,37.58
300166,6,586.80,1,316.39,233.12,37.30
300166,7,587.31,-2,318.93,231.36,37.02
300166,8,587.83,14,321.49,229.60,36.74
300166,9,588.35,13,324.07,227.83,36.45
300166,10,588.88,-2,326.67,226.04,36.17
300166,11,589.38,19,329.28,224.23,35.88
300166,12,589.94,11,331.95,222.41,35.59
300166,13,590.47,4,334.60,220.57,35.29
300166,14,591.02,4,337.30,218.73,35.00
300166,15,591.57,-1,340.01,216.86,34.70
300166,16,592.11,7,342.74,214.98,34.40
300166,17,592.67,5,345.48,213.09,34.09
300166,18,593.24,8,348.26,211.18,33.79
300166,19,593.79,7,351.06,209.26,33.48
300166,20,0.00,13,0.00,0.00,0.00
300167,1,3097.16,2,2065.17,889.64,142.34
300167,2,2916.41,3,2137.04,671.87,107.50
300167,3,0.00,1,0.00,0.00,0.00
300167,4,0.00,-5,0.00,0.00,0.00
300168,1,528.71,20,144.32,331.37,53.02
300168,2,294.04,13,145.48,128.07,20.49
300168,3,294.27,-4,146.64,127.27,20.36
300168,4,294.52,-5,147.83,126.46,20.23
300168,5,294.75,1,149.01,125.64,20.10
300168,6,294.99,-1,150.21,124.82,19.97
300168,7,295.24,9,151.41,123.99,19.84
300168,8,295.48,0,152.63,123.15,19.70
300168,9,295.73,5,153.86,122.30,19.57
300168,10,295.97,-2,155.09,121.45,19.43
300168,11,296.23,2,156.34,120.60,19.30
300168,12,296.48,8,157.59,119.73,19.16
300168,13,296.73,-2,158.85,118.86,19.02
300168,14,297.00,1,160.14,117.99,18.88
300168,15,297.26,8,161.42,117.10,18.74
300168,16,297.52,18,162.72,116.21,18.59
300168,17,297.78,13,164.02,115.31,18.45
300168,18,298.05,-5,165.34,114.40,18.30
300168,19,298.32,16,166.67,113.49,18.16
300169,1,3232.49,9,1434.71,1549.81,247.97
300169,2,2902.45,1,1484.64,1222.24,195.56
300169,3,2912.86,4,1536.31,1186.68,189.87
300169,4,2923.65,16,1589.78,1149.89,183.98
300170,1,2129.60,-1,1060.66,921.50,147.44
300170,2,1793.20,4,1079.11,615.60,98.50
300170,3,1796.99,17,1097.89,602.68,96.43
300170,4,1800.85,8,1116.99,589.53,94.33
300170,5,1804.77,18,1136.42,576.16,92.19
300170,6,1808.77,17,1156.21,562.55,90.01
300170,7,1812.82,3,1176.32,548.70,87.79
300170,8,1816.95,15,1196.79,534.63,85.54
300170,9,1821.14,9,1217.61,520.29,83.25
300171,1,1213.89,-4,541.13,579.97,92.79
300171,2,878.39,11,545.48,286.99,45.92
300171,3,879.27,1,549.85,283.98,45.44
300171,4,880.15,15,554.27,280.94,44.95
300171,5,881.06,10,558.72,277.88,44.46
300171,6,881.96,3,563.20,274.79,43.97
300171,7,882.87,0,567.73,271.67,43.47
300171,8,883.79,1,572.28,268.54,42.97
300171,9,884.72,-4,576.89,265.38,42.46
300171,10,885.66,9,581.52,262.19,41.95
300171,11,886.60,14,586.19,258.98,41.44
300171,12,887.55,18,590.89,255.74,40.92
300171,13,888.50,15,595.64,252.47,40.39
300171,14,889.47,3,600.42,249.18,39.87
300171,15,890.44,0,605.25,245.86,39.34
300171,16,891.42,7,610.11,242.52,38.80
300171,17,892.42,13,615.01,239.15,38.26
300171,18,893.41,18,619.95,235.75,37.72
300171,19,0.00,3,0.00,0.00,0.00
300172,1,0.00,16,0.00,0.00,0.00
300172,2,0.00,13,0.00,0.00,0.00
300172,3,0.00,12,0.00,0.00,0.00
300172,4,0.00,-3,0.00,0.00,0.00
300173,1,2035.11,5,903.23,975.75,156.12
300173,2,1827.36,8,934.72,769.52,123.12
300173,3,1833.93,-1,967.25,747.14,119.54
300173,4,1839.95,14,1000.15,723.97,115.84
300174,1,0.00,14,0.00,0.00,0.00
300174,2,0.00,-5,0.00,0.00,0.00
300174,3,0.00,15,0.00,0.00,0.00
300174,4,0.00,18,0.00,0.00,0.00
300174,5,0.00,16,0.00,0.00,0.00
300174,6,0.00,1,0.00,0.00,0.00
300174,7,0.00,1,0.00,0.00,0.00
300174,8,0.00,20,0.00,0.00,0.00
300174,9,0.00,-4,0.00,0.00,0.00
300174,10,0.00,12,0.00,0.00,0.00
300174,11,0.00,7,0.00,0.00,0.00
300174,12,0.00,10,0.00,0.00,0.00
300174,13,0.00,17,0.00,0.00,0.00
300174,14,0.00,20,0.00,0.00,0.00
300174,15,0.00,15,0.00,0.00,0.00
300174,16,0.00,-4,0.00,0.00,0.00
300174,17,0.00,-4,0.00,0.00,0.00
300174,18,0.00,3,0.00,0.00,0.00
300174,19,0.00,0,0.00,0.00,0.00
300175,1,0.00,17,0.00,0.00,0.00
300175,2,0.00,2,0.00,0.00,0.00
300175,3,0.00,5,0.00,0.00,0.00
300175,4,0.00,13,0.00,0.00,0.00
300176,1,2753.56,-4,1222.14,1320.18,211.23
300176,2,2472.42,20,1264.68,1041.15,166.58
300176,3,2481.29,10,1308.69,1010.86,161.74
300176,4,0.00,4,0.00,0.00,0.00
300177,1,0.00,11,0.00,0.00,0.00
300177,2,0.00,13,0.00,0.00,0.00
300177,3,0.00,5,0.00,0.00,0.00
300177,4,0.00,3,0.00,0.00,0.00
300178,1,883.83,6,310.74,494.04,79.05
300178,2,597.79,-5,313.24,245.31,39.25
300178,3,598.29,4,315.75,243.57,38.97
300178,4,598.81,4,318.28,241.83,38.69
300178,5,599.32,-1,320.84,240.06,38.41
300178,6,599.85,-2,323.42,238.30,38.13
300178,7,600.36,12,326.01,236.51,37.84
300178,8,600.90,12,328.64,234.70,37.55
300178,9,601.42,3,331.28,232.89,37.26
300178,10,601.96,10,333.93,231.06,36.97
300178,11,602.50,16,336.61,229.21,36.67
300178,12,603.05,12,339.32,227.36,36.38
300178,13,603.59,16,342.04,225.48,36.08
300178,14,604.15,7,344.79,223.59,35.77
300178,15,604.72,-3,347.56,221.69,35.47
300178,16,605.28,0,350.35,219.76,35.16
300178,17,605.85,10,353.17,217.83,34.85
300178,18,606.42,3,356.01,215.87,34.54
300178,19,606.99,4,358.87,213.90,34.22
300179,0,0.00,7,0.00,0.00,0.00
300180,1,997.84,10,634.29,313.40,50.14
300180,2,896.19,20,645.33,216.26,34.60
300180,3,898.46,-4,656.55,208.54,33.37
300180,4,900.77,11,667.98,200.68,32.11
300180,5,903.12,-1,679.61,192.68,30.83
300180,6,905.49,5,691.43,184.54,29.53
300180,7,907.92,9,703.46,176.26,28.20
300180,8,910.39,8,715.70,167.84,26.85
300181,1,539.45,-2,240.47,257.74,41.24
300181,2,390.35,18,242.40,127.54,20.41
300181,3,390.74,15,244.35,126.20,20.19
300181,4,0.00,2,0.00,0.00,0.00
300181,5,0.00,17,0.00,0.00,0.00
300181,6,0.00,9,0.00,0.00,0.00
300181,7,0.00,20,0.00,0.00,0.00
300181,8,0.00,-4,0.00,0.00,0.00
300181,9,0.00,4,0.00,0.00,0.00
300181,10,0.00,8,0.00,0.00,0.00
300181,11,0.00,20,0.00,0.00,0.00
300181,12,0.00,-5,0.00,0.00,0.00
300181,13,0.00,3,0.00,0.00,0.00
300181,14,0.00,-5,0.00,0.00,0.00
300181,15,0.00,-1,0.00,0.00,0.00
300181,16,0.00,4,0.00,0.00,0.00
300181,17,0.00,1,0.00,0.00,0.00
300181,18,0.00,15,0.00,0.00,0.00
300181,19,0.00,-5,0.00,0.00,0.00
300182,1,0.00,19,0.00,0.00,0.00
300182,2,0.00,8,0.00,0.00,0.00
300182,3,0.00,-2,0.00,0.00,0.00
300182,4,0.00,-3,0.00,0.00,0.00
300183,1,1037.55,-4,364.79,579.97,92.79
300183,2,701.77,4,367.72,287.97,46.08
300183,3,702.36,-1,370.67,285.94,45.75
300183,4,702.95,16,373.64,283.89,45.42
300183,5,703.56,2,376.65,281.82,45.09
300183,6,704.18,6,379.68,279.74,44.76
300183,7,704.80,5,382.73,277.65,44.42
300183,8,705.41,-1,385.80,275.53,44.08
300183,9,706.03,1,388.89,273.39,43.74
300183,10,706.66,11,392.02,271.25,43.40
300183,11,707.30,16,395.17,269.08,43.05
300183,12,707.94,3,398.34,266.89,42.70
300183,13,708.58,-3,401.54,264.69,42.35
300183,14,709.24,-1,404.76,262.48,42.00
300183,15,709.89,-5,408.01,260.24,41.64
300183,16,710.55,14,411.29,257.99,41.28
300183,17,711.22,-4,414.59,255.71,40.91
300183,18,711.89,3,417.92,253.42,40.55
300183,19,712.56,15,421.27,251.11,40.18
300184,1,1855.57,12,823.58,889.64,142.34
300184,2,1666.11,-4,852.24,701.61,112.26
300184,3,1672.09,8,881.90,681.20,108.99
300184,4,0.00,19,0.00,0.00,0.00
300185,1,2190.64,-4,1191.95,860.94,137.75
300185,2,0.00,-5,0.00,0.00,0.00
300185,3,0.00,19,0.00,0.00,0.00
300185,4,0.00,14,0.00,0.00,0.00
300186,1,3143.26,1,2095.91,902.88,144.46
300186,2,2959.83,19,2168.85,681.88,109.10
300186,3,2975.06,2,2244.33,629.94,100.79
300186,4,2990.81,5,2322.43,576.19,92.19
300187,1,990.40,5,566.83,365.15,58.42
300187,2,779.54,20,571.39,179.44,28.71
300187,3,780.47,13,575.98,176.28,28.21
300187,4,781.40,6,580.61,173.10,27.70
300187,5,782.33,12,585.26,169.89,27.18
300187,6,783.28,-2,589.97,166.65,26.66
300187,7,784.24,17,594.70,163.40,26.14
300187,8,785.21,-1,599.48,160.11,25.62
300187,9,786.18,10,604.30,156.80,25.09
300187,10,787.15,17,609.15,153.46,24.55
300187,11,788.15,17,614.04,150.09,24.02
300187,12,789.14,-5,618.98,146.70,23.47
300187,13,790.14,10,623.95,143.27,22.92
300187,14,791.15,11,628.95,139.83,22.37
300187,15,792.17,20,634.00,136.35,21.82
300187,16,793.20,9,639.09,132.85,21.26
300187,17,794.24,5,644.23,129.32,20.69
300187,18,795.29,19,649.40,125.76,20.12
300187,19,796.33,-2,654.62,122.17,19.55
300188,1,0.00,18,0.00,0.00,0.00
300188,2,0.00,18,0.00,0.00,0.00
300188,3,0.00,14,0.00,0.00,0.00
300188,4,0.00,1,0.00,0.00,0.00
300189,1,3410.90,9,2274.38,979.76,156.76
300189,2,3211.86,3,2353.53,739.94,118.39
300189,3,3228.38,19,2435.43,683.58,109.37
300189,4,3245.47,10,2520.18,625.25,100.04
300190,1,903.00,4,516.81,332.92,53.27
300190,2,710.75,0,520.97,163.60,26.18
300190,3,711.58,18,525.15,160.72,25.72
300190,4,712.44,14,529.37,157.83,25.25
300190,5,713.30,19,533.61,154.90,24.78
300190,6,714.16,-3,537.90,151.95,24.31
300190,7,715.04,8,542.22,148.98,23.84
300190,8,715.92,9,546.58,145.98,23.36
300190,9,716.81,3,550.97,142.96,22.87
300190,10,717.69,7,555.39,139.91,22.39
300190,11,718.59,18,559.85,136.84,21.90
300190,12,719.49,18,564.34,133.75,21.40
300190,13,720.41,-5,568.88,130.63,20.90
300190,14,721.33,-1,573.45,127.49,20.40
300190,15,722.25,6,578.05,124.32,19.89
300190,16,723.20,1,582.69,121.12,19.38
300190,17,724.14,19,587.37,117.91,18.86
300190,18,725.09,1,592.09,114.66,18.35
300191,1,0.00,4,0.00,0.00,0.00
300191,2,0.00,-1,0.00,0.00,0.00
300191,3,0.00,7,0.00,0.00,0.00
300191,4,0.00,12,0.00,0.00,0.00
300192,1,696.81,2,310.62,332.92,53.27
300192,2,504.23,-2,313.12,164.74,26.36
300192,3,504.73,4,315.64,163.01,26.08
300192,4,505.24,20,318.17,161.27,25.80
300192,5,505.75,20,320.72,159.51,25.52
300192,6,506.27,13,323.30,157.74,25.24
300192,7,506.80,18,325.89,155.95,24.95
300192,8,507.33,-1,328.52,154.15,24.66
300192,9,507.86,19,331.15,152.33,24.37
300192,10,508.40,17,333.81,150.50,24.08
300192,11,508.94,7,336.49,148.66,23.79
300192,12,509.49,15,339.19,146.80,23.49
300192,13,510.03,0,341.92,144.92,23.19
300192,14,510.60,12,344.67,143.04,22.89
300192,15,511.14,7,347.43,141.13,22.58
300192,16,511.71,11,350.22,139.22,22.27
300192,17,512.28,20,353.03,137.28,21.96
300192,18,0.00,-3,0.00,0.00,0.00
300193,1,595.59,17,209.40,332.92,53.27
300193,2,402.84,1,211.08,165.31,26.45
300193,3,403.18,-4,212.78,164.14,26.26
300193,4,403.53,18,214.49,162.96,26.07
300193,5,403.87,6,216.21,161.78,25.88
300193,6,404.22,11,217.94,160.58,25.69
300193,7,404.57,-1,219.70,159.38,25.50
300193,8,404.93,13,221.46,158.16,25.31
300193,9,405.29,-3,223.24,156.94,25.11
300193,10,405.65,-5,225.04,155.70,24.91
300193,11,406.01,12,226.83,154.46,24.71
300193,12,406.38,12,228.67,153.21,24.51
300193,13,406.75,9,230.50,151.94,24.31
300193,14,407.13,-2,232.35,150.67,24.11
300193,15,407.51,-2,234.22,149.39,23.90
300193,16,407.88,-3,236.09,148.09,23.69
300193,17,408.26,5,237.99,146.79,23.49
300193,18,408.65,14,239.90,145.48,23.28
300194,1,674.33,-1,300.60,322.18,51.55
300194,2,487.95,-1,303.01,159.43,25.51
300194,3,488.44,20,305.45,157.75,25.24
300194,4,488.95,20,307.91,156.07,24.97
300194,5,489.44,19,310.38,154.37,24.70
300194,6,489.94,13,312.87,152.65,24.42
300194,7,490.45,13,315.38,150.92,24.15
300194,8,490.96,10,317.92,149.18,23.87
300194,9,491.47,6,320.46,147.42,23.59
300194,10,492.00,10,323.04,145.65,23.30
300194,11,492.51,12,325.63,143.86,23.02
300194,12,493.05,15,328.25,142.07,22.73
300194,13,493.57,0,330.88,140.25,22.44
300194,14,0.00,9,0.00,0.00,0.00
300194,15,0.00,3,0.00,0.00,0.00
300194,16,0.00,13,0.00,0.00,0.00
300194,17,0.00,16,0.00,0.00,0.00
300194,18,0.00,1,0.00,0.00,0.00
300195,1,0.00,3,0.00,0.00,0.00
300195,2,0.00,16,0.00,0.00,0.00
300195,3,0.00,2,0.00,0.00,0.00
300195,4,0.00,-1,0.00,0.00,0.00
300196,1,1340.01,2,766.92,494.04,79.05
300196,2,1054.71,-2,773.08,242.78,38.85
300196,3,1055.96,4,779.29,238.51,38.16
300196,4,1057.23,5,785.56,234.21,37.47
300196,5,1058.50,-5,791.86,229.86,36.78
300196,6,1059.79,6,798.22,225.48,36.08
300196,7,1061.07,-1,804.62,221.07,35.37
300196,8,1062.38,6,811.09,216.63,34.66
300196,9,1063.69,18,817.60,212.15,33.94
300196,10,1065.02,5,824.17,207.62,33.22
300196,11,1066.34,-2,830.78,203.07,32.49
300196,12,1067.70,14,837.46,198.48,31.76
300196,13,1069.05,14,844.19,193.85,31.02
300196,14,1070.42,-5,850.97,189.18,30.27
300196,15,1071.81,11,857.81,184.49,29.52
300196,16,1073.19,16,864.69,179.74,28.76
300196,17,0.00,8,0.00,0.00,0.00
300196,18,0.00,4,0.00,0.00,0.00
300197,1,764.26,-4,340.69,365.15,58.42
300197,2,553.03,1,343.43,180.69,28.91
300197,3,553.58,2,346.19,178.79,28.61
300197,4,554.15,19,348.97,176.88,28.30
300197,5,554.72,20,351.77,174.95,27.99
300197,6,555.28,0,354.59,173.01,27.68
300197,7,555.85,13,357.44,171.05,27.37
300197,8,556.43,17,360.31,169.07,27.05
300197,9,557.01,5,363.20,167.08,26.73
300197,10,557.60,3,366.11,165.07,26.41
300197,11,558.20,7,369.06,163.05,26.09
300197,12,558.79,-4,372.02,161.01,25.76
300197,13,559.41,-2,375.02,158.96,25.43
300197,14,560.00,16,378.02,156.88,25.10
300197,15,560.62,16,381.06,154.79,24.77
300197,16,561.24,3,384.12,152.69,24.43
300197,17,561.86,-4,387.20,150.57,24.09
300197,18,562.48,-5,390.31,148.43,23.75
300198,1,539.45,7,240.47,257.74,41.24
300198,2,390.35,14,242.40,127.54,20.41
300198,3,390.74,13,244.35,126.20,20.19
300198,4,391.14,-2,246.31,124.85,19.98
300198,5,391.54,-4,248.29,123.49,19.76
300198,6,391.93,13,250.28,122.11,19.54
300198,7,392.34,19,252.29,120.73,19.32
300198,8,392.76,6,254.32,119.34,19.09
300198,9,393.17,16,256.37,117.93,18.87
300198,10,393.58,-3,258.42,116.51,18.64
300198,11,394.00,9,260.50,115.09,18.41
300198,12,394.42,1,262.59,113.64,18.18
300198,13,394.85,12,264.70,112.20,17.95
300198,14,395.28,5,266.82,110.74,17.72
300198,15,395.70,1,268.97,109.26,17.48
300198,16,396.14,10,271.12,107.78,17.24
300198,17,396.58,1,273.30,106.28,17.00
300198,18,397.03,9,275.50,104.76,16.76
300199,1,699.07,19,400.09,257.74,41.24
300199,2,550.23,2,403.31,126.65,20.26
300199,3,550.88,17,406.55,124.42,19.91
300199,4,551.54,2,409.81,122.18,19.55
300199,5,552.21,-3,413.11,119.91,19.19
300199,6,552.87,9,416.43,117.63,18.82
300199,7,553.55,4,419.77,115.33,18.45
300199,8,554.23,16,423.14,113.01,18.08
300199,9,554.92,-2,426.53,110.67,17.71
300199,10,555.61,-1,429.96,108.32,17.33
300199,11,556.30,5,433.42,105.94,16.95
300199,12,557.00,-1,436.89,103.54,16.57
300199,13,557.71,14,440.40,101.13,16.18
300199,14,558.43,3,443.94,98.70,15.79
300199,15,559.15,-3,447.50,96.25,15.40
300199,16,559.87,3,451.10,93.77,15.00
300199,17,560.60,9,454.72,91.28,14.60
300199,18,561.34,17,458.37,88.77,14.20
300200,1,1386.33,5,615.31,664.68,106.35
300200,2,1244.79,3,636.72,524.19,83.87
300200,3,1249.26,14,658.89,508.95,81.43
300200,4,1253.89,6,681.82,493.16,78.91
300201,1,504.99,15,169.69,289.05,46.25
300201,2,326.44,1,171.05,133.96,21.43
300201,3,326.71,18,172.42,133.01,21.28
300201,4,326.99,3,173.81,132.06,21.13
