credito_id,precio,enganche_porcentaje,tasa_interes_anual,plazo_meses,fecha_inicio,max_atraso_dias,supera_90_dias,credito_vigente,edad,estado_civil,estado_civil_binario,vivienda_no_propia,tipo_vivienda_binario,ingresos_mensuales,gastos_mensuales,dependientes_economicos,escolaridad_licenciatura,credito_max_otorgado,creditos_activos,atraso_max_otras_instituciones,score_crediticio
1454,45000,0.1,80,6,06/06/2023,15,0,0,31,union libre,1,0,0,31210.535421240784,15773.74468833588,3,0,,,,
1455,60000,0.1,60,18,20/04/2023,42,1,1,51,divorciado,1,0,1,10652.415670925915,6472.403385,2,1,,,,
1456,50000,0.2,60,6,15/02/2023,155,0,0,54,soltero,1,0,0,29665.927749763705,17216.39568640787,1,0,,,,
1457,34000,0.1,120,18,26/03/2023,46,0,1,39,union libre,1,0,0,28053.815723898268,20805.94882410033,0,0,,,,
1458,34000,0.3,80,24,12/08/2022,33,0,0,55,casado,0,0,1,73338.39982126073,27902.486760047505,1,0,,,,
1459,50000,0.2,120,6,18/11/2022,48,1,0,63,soltero,0,1,1,16201.694534620328,10369.510034371042,4,1,,,,
1460,60000,0.4,120,24,03/07/2022,91,0,0,27,casado,0,0,0,28659.351807140134,18210.48885410935,3,0,,,,
1461,22000,0.1,60,12,31/03/2023,53,0,0,31,soltero,1,0,0,33272.31897631176,10916.608832477368,1,0,,,,
1462,15000,0.3,120,24,20/01/2023,15,0,1,51,union libre,0,1,1,34097.32566232987,21715.976364758386,1,0,,,,
1463,34000,0.4,60,12,16/06/2023,48,1,0,31,divorciado,1,1,1,34702.46775,19910.942542068908,2,1,95969.60054339748,3,76,387
1464,50000,0.3,120,6,27/06/2023,128,0,0,38,casado,1,0,0,58818.82117335424,28169.91955,1,0,47870.36806762272,0,21,483
1465,22000,0.3,60,24,27/12/2022,64,0,1,22,casado,0,0,0,17984.198887005878,9041.999965,1,0,,,,
1466,60000,0.4,60,12,23/11/2022,41,1,0,45,soltero,1,1,1,22166.696221284663,11982.609505548657,1,1,73542.21738,0,45,536
1467,45000,0.2,120,6,31/01/2023,28,0,0,36,casado,0,1,1,27533.82224988872,19841.00476857004,0,0,78537.87118424564,1,7,750
1468,15000,0.4,60,18,17/09/2022,160,0,0,35,soltero,1,1,1,34955.15684717009,27021.532712445056,0,0,75416.21612797263,2,32,560
1469,50000,0.3,120,18,14/09/2022,65,0,0,33,union libre,0,0,0,46655.603986132846,26780.584381944107,0,0,72242.26942548336,0,5,594
1470,60000,0.3,80,18,24/04/2023,63,0,1,26,soltero,0,0,0,54415.00047222855,32155.959536109996,0,0,,,,
1471,34000,0.2,120,12,18/11/2022,106,0,0,67,divorciado,1,0,0,43119.64185480012,14455.495743616293,0,0,25103.14666869612,0,17,486
1472,22000,0.3,80,24,02/07/2022,38,0,1,62,union libre,0,0,0,34729.69110622808,22803.375017584774,0,0,,,,
1473,15000,0.1,60,12,07/12/2022,0,0,0,26,soltero,1,1,1,45395.070756333196,26876.126060349492,0,0,,,,
1474,15000,0.4,120,12,21/01/2023,45,0,0,58,casado,1,0,0,17379.054910013652,5651.621071212234,0,0,22096.164692773546,0,117,750
1475,50000,0.1,120,6,17/03/2023,36,0,0,35,casado,0,0,1,19113.204447833235,7630.236505569548,1,0,19436.35779663421,2,35,553
1476,50000,0.3,60,6,01/01/2023,40,0,0,41,soltero,1,0,1,32526.688289581347,13042.28183049479,1,0,31995.272875998002,1,38,633
1477,45000,0.3,60,6,08/05/2023,0,0,0,39,casado,0,0,0,47456.64459241879,18293.776043760503,4,0,,,,
1478,60000,0.2,80,18,06/08/2022,38,0,0,32,soltero,0,0,0,25565.722001868744,16089.096287331311,1,0,57547.305831324986,3,2,561
1479,34000,0.1,80,12,13/11/2022,55,0,0,51,casado,1,0,0,27143.82189,20743.846346830887,0,0,62526.11602418596,0,34,643
1480,15000,0.3,120,6,22/07/2022,139,0,0,41,viudo,0,0,0,5000,3407.4383133958986,1,0,,,,
1481,50000,0.1,120,6,04/10/2022,0,0,0,34,union libre,0,1,1,65824.68772305606,35458.88661,3,0,11973.635292265217,1,67,583
1482,50000,0.2,60,24,07/11/2022,110,1,1,31,divorciado,1,1,1,16222.968499511113,11090.34628954775,1,0,,,,
1483,15000,0.3,80,18,07/10/2022,28,0,0,29,casado,0,0,0,5000,2466.145263273056,0,1,,,,
1484,34000,0.4,60,6,30/08/2022,96,1,0,31,divorciado,1,1,1,13758.681069652015,11400.786888413311,4,1,,,,
1485,45000,0.4,120,18,12/03/2023,25,0,0,40,casado,1,1,1,37093.136760822075,17790.251543017777,0,0,87981.09384,1,48,671
1486,22000,0.4,120,24,23/01/2023,52,0,1,25,divorciado,1,0,0,26550.194227477616,10966.849395323554,4,0,,,,
1487,45000,0.1,60,6,15/09/2022,22,0,0,36,casado,0,0,0,16347.167823989483,9831.53743,3,0,,,,
1488,50000,0.3,120,24,06/04/2023,128,0,1,56,casado,0,0,0,43467.341159850585,21531.66509718357,2,0,5042.143529816371,0,18,706
1489,34000,0.2,60,12,30/04/2023,104,0,0,54,casado,0,0,0,41747.26710513743,12819.016639082258,1,0,86571.58154840986,4,39,628
1490,60000,0.2,120,18,11/08/2022,111,0,0,39,divorciado,0,0,1,37890.79879893984,11788.41696529947,0,0,48781.73577451922,0,62,750
1491,22000,0.4,80,6,04/05/2023,127,1,0,50,soltero,0,1,1,11223.524243438405,8068.446723684352,2,0,70383.87804708307,5,62,521
1492,45000,0.4,80,24,17/07/2022,27,0,0,62,divorciado,0,0,0,20868.686308224947,11607.394961907185,1,0,71335.78907187544,2,27,750
1493,15000,0.3,60,12,17/04/2023,138,1,0,51,union libre,1,0,1,18974.23545679107,12774.982550332403,1,0,104260.2627523185,1,77,519
1494,22000,0.4,60,12,29/10/2022,35,1,0,43,casado,1,1,1,11646.926806792624,7081.162341629817,0,1,,,,
1495,22000,0.3,60,24,30/12/2022,19,0,1,22,casado,1,0,0,39380.613838307356,16208.110869343984,0,0,,,,
1496,22000,0.1,80,12,22/08/2022,21,0,0,44,casado,0,0,0,24077.437160250087,8383.996070898938,1,0,16581.34640386349,4,75,578
1497,60000,0.2,80,12,10/05/2023,139,0,0,49,soltero,1,0,1,15750.697128093554,12196.016808158518,1,0,75368.79816023372,3,31,689
1498,45000,0.2,120,18,10/06/2023,28,0,1,32,divorciado,1,0,0,36347.96740166975,16589.83161203951,1,0,,,,
1499,60000,0.4,120,12,24/04/2023,125,0,0,43,casado,0,0,0,65649.24985763269,20179.475566471487,1,0,52593.19579346721,1,109,540
1500,34000,0.3,120,12,18/12/2022,38,0,0,35,union libre,0,1,1,18197.50933400073,11469.555772053713,2,0,72117.01900647202,1,89,594
1501,15000,0.3,60,6,22/09/2022,0,0,0,37,casado,0,0,1,19356.60821775677,8056.6843230441555,1,0,,,,
1502,34000,0.1,60,12,08/05/2023,61,0,0,18,divorciado,0,0,0,28164.405228126405,16430.216340519917,1,1,,,,
1503,34000,0.3,60,6,08/06/2023,21,1,0,46,divorciado,1,0,0,32782.78410953734,14828.763079839651,2,0,83944.37141701877,0,85,619
1504,34000,0.2,120,18,25/03/2023,0,0,1,51,casado,1,0,0,38485.740132048195,30480.96086632407,3,0,95251.05617805343,4,0,729
1505,34000,0.2,80,24,01/04/2023,43,0,1,32,casado,0,1,1,28227.185945908226,22161.999021225125,1,0,7657.989431418286,4,2,683
1506,60000,0.2,120,6,24/05/2023,26,0,0,40,soltero,1,0,1,23458.65971,14731.84302736028,4,0,68781.11328299248,1,13,618
1507,15000,0.4,120,12,27/05/2023,34,0,0,30,casado,1,0,0,61489.26620660438,40189.46499959394,1,0,54648.71910266354,1,11,602
1508,50000,0.1,120,18,31/05/2023,31,0,1,44,divorciado,0,0,0,47159.126850649016,24189.776383913075,0,0,25195.909628277404,3,24,570
1509,50000,0.3,120,18,17/01/2023,47,0,0,37,soltero,0,0,0,56028.413332777185,43763.21503250823,2,0,34232.65859018498,4,8,593
1510,60000,0.4,80,12,04/05/2023,177,0,0,28,casado,1,0,0,40543.12304875775,20752.800699299074,0,0,,,,
1511,45000,0.3,80,24,13/05/2023,33,0,1,55,soltero,1,0,0,28598.120798243508,12003.603598067637,3,1,60755.31805304329,0,32,523
1512,50000,0.1,80,6,01/01/2023,16,0,0,51,casado,1,0,1,35981.16367348779,12870.077420335097,1,0,6380.3828661423095,1,17,595
1513,22000,0.1,80,18,16/06/2023,43,0,1,32,casado,0,1,1,57099.778856758894,23071.88796825164,2,0,,,,
1514,60000,0.3,80,18,29/10/2022,25,1,0,55,union libre,0,1,1,23083.940057196574,18216.65312946349,1,1,,,,
1515,34000,0.3,60,18,16/11/2022,146,1,0,53,divorciado,1,1,1,5000,4795.729294848248,0,1,,,,
1516,50000,0.1,80,12,02/02/2023,28,1,0,55,union libre,1,0,1,35539.10979812278,25093.454075915015,2,0,86409.67499086051,3,37,414
1517,45000,0.1,120,6,28/07/2022,57,0,0,19,union libre,0,1,1,52453.024469959106,25759.274327772695,2,0,,,,
1518,34000,0.1,60,12,16/10/2022,33,0,0,52,divorciado,1,0,0,48559.23579210401,36100.706003523366,4,0,29744.39828289118,0,19,400
1519,60000,0.2,80,18,05/06/2023,53,1,1,42,union libre,1,0,1,5000,4005.195168663943,1,0,,,,
1520,34000,0.1,80,24,01/04/2023,109,0,1,35,divorciado,1,0,0,35803.21837943314,21886.57995238253,1,0,42721.93716406397,0,10,629
1521,22000,0.2,60,18,24/05/2023,66,1,1,78,soltero,1,1,1,27235.729829582742,18996.875163031997,3,1,108468.52704579465,4,71,605
1522,34000,0.4,120,18,03/03/2023,24,0,1,43,soltero,0,1,1,30239.354816723047,22461.32063370335,0,0,,,,
1523,34000,0.4,120,18,28/01/2023,50,0,1,35,soltero,1,0,0,35714.768409337004,11846.938113406744,0,0,32368.141201784216,2,40,646
1524,34000,0.2,120,12,06/11/2022,42,1,0,26,union libre,1,1,1,32143.425005149118,12516.436559327296,0,1,,,,
1525,45000,0.4,60,18,28/09/2022,95,0,0,56,union libre,1,1,1,17604.059036259325,11457.956060764971,4,1,87612.53178142951,2,17,640
1526,60000,0.3,80,6,03/03/2023,137,1,0,32,divorciado,1,1,1,24167.120778684104,20825.874420839158,0,1,47673.05513,0,16,669
1527,15000,0.1,120,18,24/05/2023,120,1,1,33,soltero,0,0,1,5000,5000,2,1,,,,
1528,60000,0.2,80,18,05/10/2022,50,0,0,36,casado,1,1,1,28459.58895536374,13551.10739063824,1,1,33956.46264644172,3,18,749
1529,15000,0.1,120,12,25/09/2022,14,0,0,56,divorciado,0,0,1,21352.265038664405,9373.057871502875,0,0,,,,
1530,15000,0.2,120,24,21/05/2023,28,0,1,49,casado,1,0,0,43130.90510749251,17994.103321531897,4,1,49930.895959668276,0,4,674
1531,50000,0.4,80,12,25/10/2022,49,0,0,38,soltero,0,0,0,40032.31462418988,30263.600980380164,1,0,11339.425922933784,2,23,626
1532,45000,0.2,80,18,23/03/2023,47,0,1,43,soltero,1,0,0,38510.686460116434,17236.219203982986,1,1,,,,
1533,22000,0.1,60,18,02/10/2022,43,0,0,32,casado,0,1,1,34228.73184122665,21360.077209271258,0,0,,,,
1534,34000,0.4,120,24,01/12/2022,37,1,1,55,casado,1,0,1,18214.865506285503,14618.87243457915,1,1,,,,
1535,15000,0.3,60,6,13/06/2023,18,0,0,40,union libre,0,1,1,60132.36471528515,18700.160567963972,2,0,,,,
1536,34000,0.1,60,18,15/06/2023,31,1,1,64,divorciado,1,0,1,29946.94419,13301.296893721914,1,0,,,,
1537,50000,0.4,60,6,01/07/2022,11,1,0,65,union libre,1,0,1,5000,4575.843511593423,1,1,,,,
1538,45000,0.3,60,6,18/02/2023,123,0,0,45,divorciado,0,0,0,21988.049003755048,14248.42884780389,0,0,14793.425115942502,1,5,566
1539,34000,0.3,60,6,22/06/2023,60,1,0,47,union libre,0,1,1,16750.50436417921,12092.40564832075,3,1,57463.289483852226,0,97,322
1540,50000,0.2,120,24,04/02/2023,162,0,1,48,soltero,1,0,1,26364.755062720607,7928.979813282759,2,0,13436.852425452666,0,147,750
1541,60000,0.3,80,18,27/05/2023,134,0,1,38,casado,0,0,1,17595.369992045336,7813.645454,2,0,45513.39220657106,0,179,727
1542,45000,0.4,60,24,21/01/2023,23,1,1,37,union libre,1,1,1,24426.35325,13153.689557438756,0,0,27428.954531341613,2,97,488
1543,15000,0.1,80,6,29/06/2023,14,0,0,35,casado,0,0,0,29084.099481013964,11915.949050865222,1,0,8057.498528917657,2,6,532
1544,50000,0.1,120,12,06/08/2022,45,1,0,55,union libre,1,0,1,22634.876224742926,11633.320079998182,0,0,,,,
1545,22000,0.1,60,24,10/08/2022,59,0,0,50,divorciado,0,1,1,5000,1820.1433876718795,1,0,58930.919179900644,2,2,682
1546,22000,0.1,80,6,19/10/2022,169,0,0,37,union libre,0,0,0,6407.403104168861,4185.202704912423,1,0,46737.41039838719,0,1,585
1547,45000,0.4,80,12,06/08/2022,47,0,0,25,union libre,0,1,1,21882.084270280287,9364.659322698633,4,0,21734.029782337526,4,39,636
1548,60000,0.3,80,24,05/01/2023,0,0,1,40,casado,0,0,1,39119.28498587013,24666.56342410476,4,0,,,,
1549,45000,0.2,60,12,29/01/2023,39,1,0,48,divorciado,1,0,1,23496.404049651457,15963.480189346232,2,0,,,,
1550,60000,0.4,80,24,28/03/2023,41,0,1,42,casado,0,0,0,45112.685720930414,33790.42764099272,1,0,74075.82530917562,0,26,549
1551,34000,0.4,60,18,19/12/2022,169,0,0,51,soltero,0,1,1,19488.753499645576,6703.480010027228,1,0,6508.234468116523,4,0,547
1552,34000,0.4,120,12,23/06/2023,117,0,0,52,divorciado,0,0,0,40285.17547529807,16408.31535494319,0,0,87015.05206559661,4,11,455
1553,22000,0.4,120,18,09/05/2023,23,0,1,32,soltero,1,1,1,52953.38969738563,38793.08216468447,3,0,,,,
1554,50000,0.4,120,12,18/09/2022,160,0,0,32,union libre,1,1,1,43899.06608088747,31215.121389792137,2,0,88644.54175240424,0,59,740
1555,15000,0.3,120,12,07/06/2023,180,1,0,33,union libre,0,1,1,5000,5000,2,1,93726.81272549945,1,32,413
1556,45000,0.3,80,12,06/12/2022,104,1,0,59,casado,0,0,0,39375.61290882582,17415.769624013352,3,0,,,,
1557,45000,0.3,60,12,11/03/2023,0,0,0,57,union libre,1,0,0,34894.43564021163,25407.36203189844,4,0,85505.93649161208,1,95,531
1558,50000,0.2,120,6,23/01/2023,151,0,0,36,union libre,0,0,0,36812.22941762742,14322.498333208918,1,0,74381.37401,4,102,490
1559,50000,0.4,60,12,08/04/2023,99,0,0,37,casado,0,1,1,67433.68841782268,49601.17677380635,1,1,,,,
1560,22000,0.3,60,6,03/04/2023,12,0,0,57,casado,1,0,0,33698.807361563115,26303.851761817496,4,1,76737.08804846952,1,1,527
1561,50000,0.1,60,12,06/11/2022,51,0,0,46,divorciado,1,0,0,39468.16834754881,16197.867296045104,2,0,,,,
1562,50000,0.3,120,18,31/05/2023,31,1,1,57,casado,1,0,1,14831.796399275656,14831.796399275656,3,1,16848.54412551963,4,40,614
1563,22000,0.4,80,6,01/06/2023,48,0,0,25,casado,1,0,0,26351.06022,13489.51735433231,0,0,,,,
1564,45000,0.3,80,18,23/12/2022,41,1,0,62,soltero,1,0,1,21874.707681510467,19994.56103793565,1,1,,,,
1565,50000,0.2,60,6,30/10/2022,127,0,0,28,union libre,1,0,0,23443.071644714968,11808.222920866709,1,0,,,,
1566,15000,0.3,120,18,11/06/2023,42,0,1,26,divorciado,1,0,0,32182.58483388691,10787.531614256126,1,0,,,,
1567,45000,0.2,80,18,18/11/2022,14,0,0,35,divorciado,0,0,0,25474.555719798416,16720.16443265638,3,1,,,,
1568,45000,0.2,120,12,29/09/2022,123,1,0,37,divorciado,0,1,1,5000,4571.721599758947,1,1,,,,
1569,15000,0.4,80,24,01/04/2023,0,0,1,37,soltero,0,0,0,22623.929401983114,17273.65390787898,4,1,,,,
1570,34000,0.4,80,6,10/04/2023,122,0,0,22,union libre,0,0,0,44333.183248767346,22559.966232954295,1,0,,,,
1571,22000,0.2,80,18,15/02/2023,117,0,0,51,casado,1,0,1,37796.27516759115,12888.532627364166,0,1,32772.609537179844,2,14,549
1572,15000,0.2,120,6,01/11/2022,0,1,0,63,divorciado,1,0,1,20722.051136614165,10174.902615904784,0,0,44292.23576491306,0,117,611
1573,15000,0.3,80,18,18/06/2023,0,0,1,18,divorciado,1,1,1,31478.690834590776,23019.069960203928,0,0,,,,
1574,34000,0.4,80,18,26/04/2023,41,0,1,51,union libre,0,0,1,17918.024476398517,8252.015995,2,0,21565.690967802526,4,69,500
1575,34000,0.1,60,24,10/10/2022,48,1,1,41,union libre,1,0,0,6569.739852062812,5897.848033146399,0,1,96594.31363121372,0,23,596
1576,45000,0.1,80,6,24/07/2022,23,1,0,63,casado,1,0,1,23265.24175460379,10007.718836283899,1,0,,,,
1577,15000,0.1,60,18,11/09/2022,177,1,0,46,divorciado,1,1,1,10982.579021718015,9089.894977309488,2,1,,,,
1578,45000,0.4,80,12,17/08/2022,167,0,0,40,soltero,0,0,1,18696.46962294741,13819.116841511075,0,1,93148.00368,1,154,533
1579,60000,0.2,80,12,06/08/2022,105,0,0,37,casado,0,0,0,28999.60863134996,9401.743186025267,0,0,58809.396196818394,0,81,536
1580,34000,0.1,120,24,28/03/2023,0,0,1,54,casado,1,1,1,13309.906799035725,6017.922511645671,1,0,29637.17477807998,1,21,575
1581,34000,0.1,120,12,11/09/2022,46,1,0,31,casado,1,1,1,39618.15005762832,32210.763417567217,2,0,58810.20446097988,1,67,572
1582,45000,0.3,80,6,14/04/2023,21,0,0,47,divorciado,0,1,1,43433.92962842902,25984.92015811687,4,0,81005.17786630386,3,25,604
1583,15000,0.3,60,24,15/09/2022,101,0,0,53,divorciado,0,0,1,5000,3290.580327555337,2,0,68330.53549712084,1,47,621
1584,22000,0.2,60,18,20/07/2022,178,0,0,48,soltero,1,0,1,42578.78061101622,30702.035199866747,4,1,52004.330330272955,4,24,737
1585,15000,0.4,60,18,05/02/2023,53,0,0,67,divorciado,1,0,1,24407.20843,13711.926083764989,0,0,,,,
1586,50000,0.4,120,12,29/06/2023,160,1,0,42,union libre,1,0,1,10731.749585614092,10731.749585614092,1,0,85746.46163391684,1,89,592
1587,50000,0.1,120,12,23/04/2023,54,0,0,51,union libre,0,1,1,41295.201923839864,25577.516540925357,3,0,34765.197120750454,1,64,545
1588,60000,0.4,120,24,26/08/2022,133,0,0,38,casado,1,0,0,27854.002953426643,17905.25572353504,3,1,36440.135036848216,3,75,651
1589,50000,0.4,60,24,28/04/2023,143,0,1,54,soltero,0,1,1,24192.959152452928,9106.888541,2,1,75953.81003371898,2,16,631
1590,45000,0.1,80,18,16/06/2023,36,0,1,39,casado,0,1,1,10070.448954197629,7749.305279678542,1,0,58051.13963651283,2,7,573
1591,50000,0.3,60,18,26/10/2022,31,0,0,35,casado,0,0,0,43733.65109772129,30527.932942454732,0,0,22654.18503809336,0,3,630
1592,60000,0.4,60,12,29/12/2022,106,0,0,55,casado,1,0,0,45547.74209563643,19453.349465817806,0,0,70275.61973672282,1,22,448
1593,45000,0.2,80,18,23/03/2023,174,1,1,48,casado,1,0,1,15026.662303043853,11108.690685565514,0,1,44530.984192841715,2,31,588
1594,34000,0.4,60,6,18/09/2022,35,1,0,28,divorciado,1,0,1,5000,4467.164762152903,0,1,,,,
1595,60000,0.3,80,18,16/12/2022,31,0,0,33,casado,0,1,1,34538.84317856954,21766.413489425566,2,0,,,,
1596,15000,0.1,120,18,17/03/2023,17,0,0,47,soltero,0,0,1,39616.03383585038,31568.964433044388,0,0,,,,
1597,45000,0.2,60,24,12/06/2023,14,1,1,66,divorciado,1,1,1,21599.784179437338,11872.991406475983,1,0,68354.78646,1,43,454
1598,22000,0.3,120,12,12/09/2022,22,1,0,54,divorciado,1,0,1,31097.55714207139,25453.846272995183,4,1,27197.997816997457,0,46,583
1599,50000,0.4,60,18,08/08/2022,129,1,0,69,casado,1,0,1,16589.20438018062,8007.218616196463,1,0,,,,
1600,50000,0.4,80,24,22/02/2023,54,0,1,23,viudo,0,0,1,34561.414907067774,18330.763349018893,0,0,87377.09557885205,1,0,600
1601,22000,0.2,60,24,07/10/2022,63,1,1,47,union libre,1,1,1,44387.9745,26584.31779851641,2,0,,,,
1602,34000,0.2,80,12,15/06/2023,27,0,0,36,casado,1,0,0,22622.454068912608,9826.339536362662,3,0,70412.47992,1,3,699
1603,34000,0.3,60,6,14/11/2022,11,1,0,49,union libre,1,1,1,5000,5000,0,1,111949.72898005671,0,76,567
1604,50000,0.1,80,6,17/06/2023,38,0,0,41,union libre,0,0,0,27464.689529801723,19691.690038028777,3,0,,,,
1605,22000,0.2,60,12,21/11/2022,26,1,0,59,union libre,1,1,1,13419.692202852915,9596.348656423153,0,1,,,,
1606,50000,0.4,120,12,20/07/2022,0,0,0,34,soltero,1,0,0,8671.776042331661,2906.800738496329,2,0,67716.41626079878,1,46,726
1607,60000,0.3,80,18,04/11/2022,37,1,0,53,divorciado,1,0,0,31133.05108736505,23406.37570309584,0,1,100950.72732280217,1,62,570
1608,50000,0.1,60,24,22/07/2022,77,0,0,39,casado,1,0,0,30012.508375593407,20284.63100511475,1,0,39090.94481623179,1,13,750
1609,50000,0.3,80,18,10/12/2022,158,1,0,42,soltero,1,1,1,5000,5000,1,0,46850.64712304219,1,32,638
1610,50000,0.3,80,24,26/04/2023,55,0,1,38,divorciado,1,1,1,53192.69694483698,20200.582180837202,2,1,,,,
1611,15000,0.1,120,18,25/12/2022,18,0,0,38,union libre,0,0,1,19081.461939730936,14324.07056859697,2,0,77822.18090472426,1,35,645
1612,15000,0.1,120,6,14/12/2022,36,0,0,38,divorciado,0,0,0,20761.761250931664,11233.394638714173,3,0,9728.931886,1,76,452
1613,15000,0.1,60,24,19/12/2022,41,0,1,40,divorciado,0,0,0,44123.63434890083,18438.345427265398,0,0,58312.37160762742,4,5,670
1614,22000,0.3,60,24,20/01/2023,23,0,1,40,casado,0,1,1,36422.96970488313,28459.97009315559,2,0,27270.93822778074,0,59,616
1615,22000,0.1,80,12,21/12/2022,0,0,0,34,casado,1,1,1,46378.11997598418,19442.38665015524,0,0,,,,
1616,22000,0.3,60,24,28/06/2023,18,0,1,55,union libre,1,1,1,5000,3333.6104643398294,1,0,13320.740508835608,1,33,555
1617,22000,0.2,120,6,01/08/2022,175,0,0,25,soltero,1,0,0,25709.50304145728,17802.37542072747,1,0,26944.588598957704,1,35,672
1618,34000,0.3,60,18,24/06/2023,23,0,1,31,casado,1,0,1,32008.04087597716,16492.44797672891,0,0,,,,
1619,50000,0.4,80,12,03/06/2023,52,0,0,72,union libre,1,1,1,49523.115500850865,31942.034229879835,0,0,12463.525452139213,2,27,492
1620,45000,0.4,80,24,06/05/2023,48,0,1,27,divorciado,1,0,1,17330.065064968967,10159.55199872071,3,0,,,,
1621,34000,0.3,120,12,23/11/2022,34,0,0,23,casado,0,0,0,24890.560972127292,9857.069758179157,0,0,78663.28313,3,54,481
1622,50000,0.3,120,12,22/02/2023,10,1,0,54,union libre,1,0,0,18610.93295310599,14766.39109887818,1,1,,,,
1623,60000,0.3,80,18,05/01/2023,101,0,0,18,soltero,0,0,1,41420.91986347255,31645.917142681104,2,1,17371.621423504184,1,21,557
1624,45000,0.3,60,18,15/11/2022,39,0,0,37,casado,0,0,0,13360.745336067765,7272.507906127317,0,0,99427.43577923688,2,26,591
1625,22000,0.4,60,12,23/07/2022,97,1,0,75,soltero,1,1,1,25155.737346419963,21155.025000003723,0,0,70396.13411854494,1,51,688
1626,45000,0.4,80,18,02/03/2023,48,0,0,21,soltero,1,0,0,21148.668794933757,10870.048974314503,1,1,,,,
1627,50000,0.1,60,12,09/07/2022,165,1,0,27,soltero,1,1,1,23635.24700795453,15635.920334758583,0,0,35018.72561787584,2,16,437
1628,60000,0.1,120,12,16/09/2022,58,0,0,22,divorciado,1,1,1,27104.887446231452,17264.42436714471,4,0,24305.576318619456,1,8,616
1629,50000,0.4,60,6,18/12/2022,0,1,0,59,soltero,1,0,0,16280.335615189659,10970.300832184148,4,1,98322.87005,2,64,458
1630,34000,0.3,60,24,06/01/2023,113,0,1,53,divorciado,0,0,0,33181.399080896736,24918.334977009377,1,0,,,,
1631,45000,0.3,120,24,17/12/2022,167,0,1,33,union libre,0,0,1,49155.168946280144,34439.90054160853,0,0,98480.18628151965,2,18,584
1632,34000,0.3,120,18,23/04/2023,37,0,1,48,viudo,0,1,1,26465.387525440186,19484.04704175774,1,0,,,,
1633,60000,0.3,80,18,20/08/2022,139,0,0,56,casado,0,0,0,25464.503832242284,15400.404541551683,0,0,24648.641245197814,1,25,532
1634,60000,0.3,60,24,26/11/2022,125,0,1,61,union libre,1,1,1,46025.76809871258,34145.31978909247,1,1,99940.65870843074,0,12,682
1635,60000,0.4,80,6,12/08/2022,56,0,0,37,soltero,0,0,0,51004.43,32642.133562952164,0,0,98726.50976625107,3,20,569
1636,22000,0.1,60,18,29/08/2022,132,1,0,25,casado,1,0,1,7903.939521602319,7114.855063242249,2,0,94589.55707090996,2,44,609
1637,45000,0.2,60,24,13/02/2023,56,0,1,30,union libre,0,0,0,40385.154169901696,30930.803887480208,0,0,,,,
1638,60000,0.1,60,12,19/03/2023,94,1,0,41,union libre,1,0,1,5000,3757.2994220537535,1,1,,,,
1639,34000,0.4,60,24,28/06/2023,0,0,1,36,soltero,0,0,1,40472.55110522582,22271.434860632933,0,1,,,,
1640,34000,0.3,120,6,09/11/2022,17,0,0,37,divorciado,1,0,0,43801.57018516664,16853.61186818143,1,0,,,,
1641,34000,0.1,120,18,17/07/2022,39,0,0,53,soltero,1,1,1,25871.922518871692,20020.456994352353,0,0,82976.22641602076,0,38,657
1642,45000,0.4,80,6,08/12/2022,95,0,0,55,union libre,0,0,1,46662.584473255236,19156.223015937896,4,0,94828.35383783584,0,59,455
1643,34000,0.1,60,6,04/06/2023,22,0,0,37,union libre,0,0,0,26059.404273826272,10442.210779996374,1,0,,,,
1644,45000,0.2,60,24,28/12/2022,61,0,1,53,union libre,0,0,0,30360.517802781378,10644.31563248735,0,0,77108.68990879465,2,0,661
